Generation,evals,avg,std,min,max,best_one,fitness_best_one
98,198,[  7.         435.14493495],[0.         0.31918454],[  7.         434.28859015],[  7.        435.6367395],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 10, 15, 17, 19, 18, 16, 12, 14]","(7.0, 434.28859014785115)"
99,206,[  7.         434.98316677],[0.         0.34084204],[  7.         434.28859015],[  7.         435.15354757],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 10, 15, 17, 19, 18, 16, 12, 14]","(7.0, 434.28859014785115)"
100,220,[  7.         434.77397199],[0.        0.4317142],[  7.         433.45768507],[  7.         435.15354757],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 14, 16, 17, 19, 18, 15, 12, 10]","(7.0, 433.4576850749421)"
101,212,[  7.         434.38316955],[0.         0.29002028],[  7.         433.45768507],[  7.         435.15354757],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 14, 16, 17, 19, 18, 15, 12, 10]","(7.0, 433.4576850749421)"
102,214,[  7.         434.25011117],[0.         0.17191023],[  7.         433.02388838],[  7.         434.28859015],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
103,196,[  7.         434.20496978],[0.         0.24028819],[  7.         433.02388838],[  7.         434.28859015],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
104,188,[  7.        434.0982686],[0.         0.32924358],[  7.         433.02388838],[  7.         434.28859015],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
105,224,[  7.         433.89809106],[0.        0.3780844],[  7.         433.02388838],[  7.         434.28859015],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
106,192,[  7.         433.57811134],[0.         0.28274553],[  7.         433.02388838],[  7.         433.88884581],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
107,218,[  7.         433.36514178],[0.         0.17770963],[  7.         433.02388838],[  7.         433.45768507],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
108,206,[  7.        433.2711525],[0.         0.21476222],[  7.         433.02388838],[  7.         433.45768507],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
109,222,[  7.        433.1135397],[0.         0.17565046],[  7.         433.02388838],[  7.         433.45768507],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
110,192,[  7.         433.02388838],[0.00000000e+00 2.84217094e-12],[  7.         433.02388838],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
111,212,[  7.         433.02388838],[0.00000000e+00 2.84217094e-12],[  7.         433.02388838],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
112,194,[  7.         433.02388838],[0.00000000e+00 2.84217094e-12],[  7.         433.02388838],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 12, 14]","(7.0, 433.0238883847714)"
113,224,[  7.         433.02335847],[0.         0.00646841],[  7.         432.94440143],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 10, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 11, 17, 19, 18, 16, 12, 14]","(7.0, 432.94440143365813)"
114,230,[  7.         433.00830203],[0.         0.24673894],[  7.         428.74541661],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
115,218,[  7.         432.99218576],[0.         0.34825729],[  7.         428.74541661],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
116,200,[  7.         432.94648652],[0.         0.54734087],[  7.         428.74541661],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
117,210,[  7.        432.8247102],[0.        0.8687081],[  7.         428.74541661],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
118,212,[  7.         432.48053169],[0.         1.37977601],[  7.         428.74541661],[  7.         433.02388838],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
119,200,[  7.         431.73971768],[0.         1.88895072],[  7.         428.74541661],[  7.         432.94440143],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
120,198,[  7.         430.39533142],[0.         2.02605101],[  7.         428.74541661],[  7.         432.94440143],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
121,226,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
122,180,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
123,222,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
124,198,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
125,206,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
126,204,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
127,200,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
128,196,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
129,202,[  7.         428.74541661],[0.00000000e+00 1.87583282e-12],[  7.         428.74541661],[  7.         428.74541661],"[21, 22, 13, 5, 7, 6, 9, 11, 23, 25, 24, 20, 1, 2, 4, 3, 8, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 428.74541660578205)"
130,228,[  7.         428.73297662],[0.         0.21510746],[  7.         425.01342091],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 25, 24, 20, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 425.01342091465386)"
131,204,[  7.         428.70809665],[0.         0.37132888],[  7.         425.01342091],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 25, 24, 20, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 425.01342091465386)"
132,214,[  7.         428.65833671],[0.         0.56338167],[  7.         425.01342091],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 25, 24, 20, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 425.01342091465386)"
133,222,[  7.         428.52123191],[0.         0.88624477],[  7.         425.01342091],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 25, 24, 20, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 425.01342091465386)"
134,202,[  7.         428.19726237],[0.         1.31997459],[  7.         425.01342091],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 25, 24, 20, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 425.01342091465386)"
135,226,[  7.         427.42457136],[0.      1.84864],[  7.         418.73815084],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 20, 24, 25, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 418.7381508442171)"
136,212,[  7.         425.94548119],[0.         1.76777971],[  7.         418.73815084],[  7.         428.74541661],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 20, 24, 25, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 418.7381508442171)"
137,216,[  7.        424.8621011],[0.         0.81809808],[  7.         418.73815084],[  7.         425.01342091],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 20, 24, 25, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 418.7381508442171)"
138,202,[  7.         424.63051126],[0.        1.2631902],[  7.         418.73815084],[  7.         425.01342091],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 20, 24, 25, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 418.7381508442171)"
139,192,[  7.         424.15629826],[0.         1.79889536],[  7.         418.73815084],[  7.         425.01342091],"[21, 22, 8, 5, 7, 6, 9, 11, 1, 20, 24, 25, 23, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 418.7381508442171)"
140,210,[  7.         423.12083005],[0.        2.2930774],[  7.         417.74029641],[  7.         425.01342091],"[21, 22, 23, 5, 7, 6, 9, 11, 1, 25, 24, 20, 8, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 417.74029641495844)"
141,208,[  7.         421.32612311],[0.         2.00086794],[  7.         417.74029641],[  7.         425.01342091],"[21, 22, 23, 5, 7, 6, 9, 11, 1, 25, 24, 20, 8, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 417.74029641495844)"
142,218,[  7.         419.61105798],[0.         1.33861074],[  7.         417.74029641],[  7.         422.84437281],"[21, 22, 23, 5, 7, 6, 9, 11, 1, 25, 24, 20, 8, 2, 4, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 417.74029641495844)"
143,212,[  7.         418.65571765],[0.         0.27702115],[  7.         417.30404833],[  7.         418.73815084],"[21, 22, 8, 5, 7, 6, 9, 11, 3, 20, 24, 25, 23, 2, 4, 1, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 417.30404832896016)"
144,198,[  7.         418.56140877],[0.         0.38323755],[  7.         417.30404833],[  7.         418.73815084],"[21, 22, 8, 5, 7, 6, 9, 11, 3, 20, 24, 25, 23, 2, 4, 1, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 417.30404832896016)"
145,192,[  7.         418.34144567],[0.         0.49401624],[  7.         417.30404833],[  7.         418.73815084],"[21, 22, 8, 5, 7, 6, 9, 11, 3, 20, 24, 25, 23, 2, 4, 1, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 417.30404832896016)"
146,216,[  7.        417.9162485],[0.         0.46667228],[  7.         415.52417971],[  7.         418.73815084],"[21, 22, 23, 5, 7, 6, 9, 11, 1, 25, 24, 20, 8, 2, 4, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 415.52417971297865)"
147,212,[  7.         417.63244521],[0.        0.3283286],[  7.         415.52417971],[  7.         417.74029641],"[21, 22, 23, 5, 7, 6, 9, 11, 1, 25, 24, 20, 8, 2, 4, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 415.52417971297865)"
148,226,[  7.         417.47739951],[0.         0.51683024],[  7.         414.19071719],[  7.         417.74029641],"[21, 22, 23, 5, 7, 6, 9, 11, 4, 25, 24, 20, 8, 2, 1, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 414.19071718970844)"
149,222,[  7.         417.16102646],[0.         0.67387126],[  7.         414.19071719],[  7.         417.74029641],"[21, 22, 23, 5, 7, 6, 9, 11, 4, 25, 24, 20, 8, 2, 1, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 414.19071718970844)"
150,208,[  7.         416.68086421],[0.         0.82271801],[  7.         414.19071719],[  7.         417.30404833],"[21, 22, 23, 5, 7, 6, 9, 11, 4, 25, 24, 20, 8, 2, 1, 3, 13, 15, 10, 17, 19, 18, 16, 14, 12]","(7.0, 414.19071718970844)"
151,190,[  7.         415.95908184],[0.       0.809183],[  7.         411.97460049],[  7.         417.30404833],"[21, 22, 23, 5, 7, 6, 9, 11, 4, 25, 24, 20, 8, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 411.97460048772865)"
152,210,[  7.         415.37906765],[0.         0.70146198],[  7.         411.97460049],[  7.         416.04079491],"[21, 22, 23, 5, 7, 6, 9, 11, 4, 25, 24, 20, 8, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 411.97460048772865)"
153,224,[  7.        414.8431389],[0.         0.80566214],[  7.         410.27509898],[  7.         415.52417971],"[21, 22, 23, 5, 7, 8, 9, 11, 4, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 410.2750989830125)"
154,202,[  7.         414.09473945],[0.         0.72474327],[  7.         410.27509898],[  7.         415.08793163],"[21, 22, 23, 5, 7, 8, 9, 11, 4, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 410.2750989830125)"
155,204,[  7.         413.67942334],[0.         0.98476394],[  7.         410.27509898],[  7.         414.19071719],"[21, 22, 23, 5, 7, 8, 9, 11, 4, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 410.2750989830125)"
156,194,[  7.         413.00442408],[0.         1.22964017],[  7.         410.27509898],[  7.         414.19071719],"[21, 22, 23, 5, 7, 8, 9, 11, 4, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 410.2750989830125)"
157,198,[  7.         411.90118635],[0.         1.06004602],[  7.         408.83844479],[  7.         413.82467821],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
158,208,[  7.         411.20916076],[0.         0.87044831],[  7.         408.83844479],[  7.         411.97460049],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
159,188,[  7.         410.43069188],[0.         0.58538485],[  7.         408.83844479],[  7.         411.97460049],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
160,192,[  7.         410.18390806],[0.         0.34987854],[  7.         408.83844479],[  7.         410.27509898],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
161,220,[  7.         410.04961752],[0.        0.5220526],[  7.         408.83844479],[  7.         410.27509898],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
162,228,[  7.         409.76833912],[0.         0.68447808],[  7.         408.83844479],[  7.         410.27509898],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
163,198,[  7.        409.2631078],[0.         0.65000506],[  7.         408.83844479],[  7.         410.27509898],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 13, 17, 10, 15, 19, 18, 16, 14, 12]","(7.0, 408.838444786315)"
164,214,[  7.         408.83283664],[0.         0.06882347],[  7.         407.91025703],[  7.         408.83844479],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.9102570346802)"
165,202,[  7.         408.82162034],[0.         0.11841157],[  7.         407.91025703],[  7.         408.83844479],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.9102570346802)"
166,202,[  7.        408.7910654],[0.         0.19441323],[  7.         407.91025703],[  7.         408.83844479],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.9102570346802)"
167,218,[  7.         408.72712319],[0.         0.28569276],[  7.         407.91025703],[  7.         408.83844479],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.9102570346802)"
168,210,[  7.         408.57364571],[0.        0.3951723],[  7.         407.91025703],[  7.         408.83844479],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.9102570346802)"
169,212,[  7.         408.29183265],[0.         0.41601093],[  7.         407.91025703],[  7.         408.83844479],"[21, 22, 23, 5, 7, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.9102570346802)"
170,206,[  7.         407.95122552],[0.         0.08820941],[  7.         407.15599997],[  7.         408.08418772],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
171,216,[  7.         407.90271446],[0.         0.07504763],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
172,196,[  7.         407.89768608],[0.         0.09655931],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
173,190,[  7.         407.88008675],[0.        0.1478036],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
174,204,[  7.         407.83985971],[0.         0.21941262],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
175,216,[  7.         407.75437724],[0.         0.30540944],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
176,220,[  7.         407.57586974],[0.        0.3746987],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
177,236,[  7.         407.29113679],[0.         0.28863478],[  7.         407.15599997],[  7.         407.91025703],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
178,214,[  7.         407.15599997],[0.00000000e+00 1.13686838e-12],[  7.         407.15599997],[  7.         407.15599997],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
179,184,[  7.         407.15599997],[0.00000000e+00 1.13686838e-12],[  7.         407.15599997],[  7.         407.15599997],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
180,204,[  7.         407.15599997],[0.00000000e+00 1.13686838e-12],[  7.         407.15599997],[  7.         407.15599997],"[21, 22, 23, 7, 5, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 3, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 407.15599997194846)"
181,214,[  7.         407.15479027],[0.        0.0209177],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
182,208,[  7.         407.15237087],[0.         0.03610915],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
183,216,[  7.         407.14632236],[0.         0.05846754],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
184,196,[  7.         407.13059623],[0.         0.09259555],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
185,208,[  7.         407.10761189],[0.         0.12336588],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
186,200,[  7.         407.06285292],[0.         0.15851712],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
187,216,[  7.         406.97696408],[0.         0.18143916],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
188,218,[  7.         406.81849312],[0.         0.09259555],[  7.         406.79308938],[  7.         407.15599997],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
189,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
190,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
191,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
192,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
193,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
194,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
195,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
